Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo
87,7/21/2021,22:20:53,Nine-banded Armadillo,1
87,7/21/2021,12:22:52,White-tailed Deer,1
89,7/21/2021,16:55:07,Gray Squirrel,1
90,7/21/2021,22:24:54,45 Opossum,1
98,7/21/2021,9:10:27,White-tailed Deer,1
3,7/22/2021,11:55:18,Gray Squirrel,1
3,7/22/2021,20:33:26,Rat,1
3,7/22/2021,22:43:01,Rat,1
3,7/22/2021,23:11:14,Rat,1
3,7/22/2021,23:23:34,Rat,1
3,7/22/2021,22:49:41,Rat,2
4,7/22/2021,15:32:57,Gray Squirrel,1
4,7/22/2021,16:50:37,Gray Squirrel,1
4,7/22/2021,20:54:50,45 Opossum,1
4,7/22/2021,22:06:10,45 Opossum,1
4,7/22/2021,22:32:04,45 Opossum,1
4,7/22/2021,23:52:25,45 Opossum,1
4,7/22/2021,23:58:11,45 Opossum,1
7,7/22/2021,16:50:12,Gray Squirrel,1
7,7/22/2021,21:17:46,Raccoon,1
7,7/22/2021,22:03:43,Raccoon,3
11,7/22/2021,15:24:25,Domestic Dog,1
11,7/22/2021,8:39:56,Bird,2
14,7/22/2021,21:51:37,45 Opossum,1
15,7/22/2021,18:17:57,Person,1
15,7/22/2021,22:04:16,White-tailed Deer,1
21,7/22/2021,8:22:55,Gray Squirrel,1
21,7/22/2021,9:45:41,Gray Squirrel,1
21,7/22/2021,10:03:01,Gray Squirrel,1
21,7/22/2021,10:24:10,Gray Squirrel,1
21,7/22/2021,10:34:43,Gray Squirrel,1
21,7/22/2021,10:54:54,Gray Squirrel,1
21,7/22/2021,11:08:23,Gray Squirrel,1
21,7/22/2021,11:20:34,Gray Squirrel,1
21,7/22/2021,15:24:28,Gray Squirrel,1
21,7/22/2021,15:33:18,Gray Squirrel,1
21,7/22/2021,15:45:09,Gray Squirrel,1
21,7/22/2021,16:13:17,Gray Squirrel,1
21,7/22/2021,16:30:15,Gray Squirrel,1
21,7/22/2021,18:09:47,Gray Squirrel,1
21,7/22/2021,18:24:14,Gray Squirrel,1
21,7/22/2021,18:37:09,Gray Squirrel,1
21,7/22/2021,21:53:36,Raccoon,1
23,7/22/2021,20:29:40,Raccoon,1
23,7/22/2021,10:33:09,White-tailed Deer,2
25,7/22/2021,13:49:44,Groundhog,1
25,7/22/2021,14:46:24,Groundhog,1
25,7/22/2021,15:16:46,Person,1
25,7/22/2021,22:18:16,Raccoon,1
31,7/22/2021,16:22:11,Gray Squirrel,1
31,7/22/2021,23:56:44,White-tailed Deer,1
32,7/22/2021,18:16:15,Domestic Cat,1
32,7/22/2021,22:24:46,Raccoon,1
33,7/22/2021,9:45:07,Bird,1
33,7/22/2021,12:05:55,Bird,1
33,7/22/2021,18:53:57,Bird,1
33,7/22/2021,19:19:31,Bird,1
33,7/22/2021,19:27:50,Bird,1
33,7/22/2021,21:04:11,Cottontail,1
33,7/22/2021,14:31:50,Person,1
33,7/22/2021,18:44:08,Bird,2
35,7/22/2021,8:38:01,White-tailed Deer,1
35,7/22/2021,20:51:10,White-tailed Deer,1
41,7/22/2021,19:33:01,White-tailed Deer,2
42,7/22/2021,8:41:31,Person,1
42,7/22/2021,9:25:41,Person,1
42,7/22/2021,9:38:06,Person,1
42,7/22/2021,13:33:15,Person,1
43,7/22/2021,10:40:53,Bird,1
43,7/22/2021,8:44:11,Domestic Dog,1
53,7/22/2021,16:25:18,Gray Squirrel,1
53,7/22/2021,9:58:41,White-tailed Deer,1
53,7/22/2021,11:07:01,White-tailed Deer,1
55,7/22/2021,22:36:47,Raccoon,5
68,7/22/2021,11:42:10,White-tailed Deer,1
74,7/22/2021,11:25:05,Domestic Dog,1
74,7/22/2021,14:38:47,Gray Squirrel,1
75,7/22/2021,10:59:32,Gray Squirrel,1
75,7/22/2021,11:06:07,Gray Squirrel,1
75,7/22/2021,18:17:22,Gray Squirrel,1
75,7/22/2021,18:25:16,Gray Squirrel,1
75,7/22/2021,21:13:14,Nine-banded Armadillo,1
77,7/22/2021,21:17:45,Red Fox,1
77,7/22/2021,23:55:07,Red Fox,1
82,7/22/2021,12:35:16,Bird,1
82,7/22/2021,13:56:02,Bird,1
82,7/22/2021,14:55:11,Gray Squirrel,1
87,7/22/2021,18:58:49,Gray Squirrel,1
87,7/22/2021,15:44:22,Person,1
87,7/22/2021,15:49:34,Person,1
89,7/22/2021,17:21:31,Gray Squirrel,1
90,7/22/2021,11:58:52,Bird,1
90,7/22/2021,19:20:52,Bird,1
90,7/22/2021,15:55:40,Domestic Dog,1
90,7/22/2021,20:36:34,Domestic Dog,1
92,7/22/2021,13:35:38,Person,1
98,7/22/2021,13:34:24,White-tailed Deer,1
98,7/22/2021,14:18:54,White-tailed Deer,1
101,7/22/2021,13:11:09,Groundhog,1
3,7/23/2021,13:38:50,Bird,1
3,7/23/2021,21:01:09,Rat,1
4,7/23/2021,21:31:00,45 Opossum,1
14,7/23/2021,23:05:45,45 Opossum,1
15,7/23/2021,16:17:05,White-tailed Deer,1
15,7/23/2021,22:45:09,White-tailed Deer,1
15,7/23/2021,22:54:11,White-tailed Deer,1
15,7/23/2021,23:21:14,White-tailed Deer,2
15,7/23/2021,23:40:12,White-tailed Deer,2
15,7/23/2021,23:57:39,White-tailed Deer,4
21,7/23/2021,9:04:19,Gray Squirrel,1
21,7/23/2021,9:15:09,Gray Squirrel,1
21,7/23/2021,9:25:36,Gray Squirrel,1
21,7/23/2021,9:46:26,Gray Squirrel,1
21,7/23/2021,9:51:51,Gray Squirrel,1
21,7/23/2021,10:07:58,Gray Squirrel,1
21,7/23/2021,10:45:59,Gray Squirrel,1
21,7/23/2021,11:03:30,Gray Squirrel,1
21,7/23/2021,11:10:37,Gray Squirrel,1
21,7/23/2021,11:16:07,Gray Squirrel,1
21,7/23/2021,11:24:26,Gray Squirrel,1
21,7/23/2021,11:48:24,Gray Squirrel,1
21,7/23/2021,14:18:26,Gray Squirrel,1
21,7/23/2021,15:29:01,Gray Squirrel,1
21,7/23/2021,15:57:48,Gray Squirrel,1
21,7/23/2021,16:36:52,Gray Squirrel,1
21,7/23/2021,18:10:18,Gray Squirrel,1
21,7/23/2021,18:37:36,Gray Squirrel,1
21,7/23/2021,19:04:42,Gray Squirrel,1
21,7/23/2021,23:39:25,Raccoon,4
23,7/23/2021,22:42:11,Raccoon,1
23,7/23/2021,20:05:22,Red Fox,1
30,7/23/2021,10:05:21,Gray Squirrel,1
31,7/23/2021,8:33:48,Gray Squirrel,1
31,7/23/2021,20:26:28,White-tailed Deer,1
31,7/23/2021,20:29:05,White-tailed Deer,1
31,7/23/2021,20:37:21,White-tailed Deer,3
33,7/23/2021,13:06:08,Gray Squirrel,1
33,7/23/2021,9:05:57,Person,1
33,7/23/2021,9:27:24,Person,1
33,7/23/2021,9:59:14,Person,1
33,7/23/2021,10:05:24,Person,1
33,7/23/2021,10:48:30,Person,1
33,7/23/2021,10:59:02,Person,1
33,7/23/2021,11:04:38,Person,1
34,7/23/2021,14:44:11,White-tailed Deer,1
34,7/23/2021,14:44:58,White-tailed Deer,1
42,7/23/2021,12:38:20,Person,1
42,7/23/2021,14:01:21,Person,1
42,7/23/2021,14:07:49,Person,1
42,7/23/2021,8:37:46,Bird,3
44,7/23/2021,9:12:53,Person,1
44,7/23/2021,13:23:49,Person,1
44,7/23/2021,16:21:45,Person,1
44,7/23/2021,19:43:12,Person,1
46,7/23/2021,16:01:59,Person,1
53,7/23/2021,13:30:28,White-tailed Deer,1
55,7/23/2021,12:11:19,Gray Squirrel,1
55,7/23/2021,19:44:12,Gray Squirrel,1
74,7/23/2021,16:21:11,Cottontail,1
74,7/23/2021,17:49:05,Cottontail,1
74,7/23/2021,14:25:39,White-tailed Deer,1
75,7/23/2021,8:05:37,Domestic Cat,1
82,7/23/2021,11:49:23,Bird,1
82,7/23/2021,20:30:12,Bird,1
82,7/23/2021,14:21:47,Gray Squirrel,1
87,7/23/2021,22:45:15,Nine-banded Armadillo,1
89,7/23/2021,8:04:00,Bird,1
89,7/23/2021,16:20:26,Gray Squirrel,1
89,7/23/2021,21:39:11,Raccoon,1
89,7/23/2021,22:55:34,Raccoon,1
89,7/23/2021,13:33:43,White-tailed Deer,4
90,7/23/2021,8:38:31,Bird,1
90,7/23/2021,12:26:14,Domestic Dog,1
90,7/23/2021,15:20:46,Domestic Dog,1
98,7/23/2021,9:07:07,White-tailed Deer,1
98,7/23/2021,19:11:02,White-tailed Deer,1
4,7/24/2021,21:15:13,45 Opossum,1
4,7/24/2021,21:58:58,45 Opossum,1
11,7/24/2021,21:12:08,Coyote,1
14,7/24/2021,22:24:57,45 Opossum,1
15,7/24/2021,21:20:34,White-tailed Deer,1
15,7/24/2021,20:01:00,White-tailed Deer,2
15,7/24/2021,19:40:15,White-tailed Deer,3
15,7/24/2021,21:24:00,White-tailed Deer,3
15,7/24/2021,23:48:10,White-tailed Deer,3
15,7/24/2021,23:22:31,White-tailed Deer,5
19,7/24/2021,17:59:58,Gray Squirrel,2
21,7/24/2021,10:05:05,Gray Squirrel,1
21,7/24/2021,10:51:39,Gray Squirrel,1
21,7/24/2021,11:00:13,Gray Squirrel,1
21,7/24/2021,11:06:42,Gray Squirrel,1
21,7/24/2021,11:16:19,Gray Squirrel,1
21,7/24/2021,12:10:26,Gray Squirrel,1
21,7/24/2021,12:43:02,Gray Squirrel,1
21,7/24/2021,16:51:34,Gray Squirrel,1
21,7/24/2021,17:29:30,Gray Squirrel,1
21,7/24/2021,17:49:08,Gray Squirrel,1
21,7/24/2021,19:25:17,Gray Squirrel,1
21,7/24/2021,19:34:49,Gray Squirrel,1
21,7/24/2021,22:38:46,Raccoon,1
21,7/24/2021,23:44:57,Red Fox,1
21,7/24/2021,21:50:33,45 Opossum,1
21,7/24/2021,21:57:16,45 Opossum,1
21,7/24/2021,23:33:32,45 Opossum,1
21,7/24/2021,21:58:50,45 Opossum,2
21,7/24/2021,22:38:57,Raccoon,4
25,7/24/2021,22:18:02,Raccoon,1
31,7/24/2021,20:07:36,Gray Squirrel,1
31,7/24/2021,8:20:54,Person,1
31,7/24/2021,20:13:09,White-tailed Deer,2
31,7/24/2021,21:19:19,White-tailed Deer,5
32,7/24/2021,8:39:38,Domestic Cat,1
33,7/24/2021,10:59:41,Bird,1
33,7/24/2021,13:16:59,Bird,1
33,7/24/2021,23:02:38,Cottontail,1
33,7/24/2021,12:19:13,Gray Squirrel,1
33,7/24/2021,22:42:21,Raccoon,1
42,7/24/2021,10:48:43,Domestic Dog,1
42,7/24/2021,20:27:27,Domestic Dog,1
42,7/24/2021,19:40:16,Person,1
42,7/24/2021,20:38:41,Person,1
44,7/24/2021,9:14:52,Person,1
44,7/24/2021,9:50:15,Person,1
44,7/24/2021,10:01:25,Person,1
44,7/24/2021,10:26:07,Person,1
46,7/24/2021,18:58:27,Person,1
46,7/24/2021,12:25:01,Person,2
65,7/24/2021,19:42:48,Person,1
68,7/24/2021,9:03:10,Gray Squirrel,1
68,7/24/2021,19:27:15,White-tailed Deer,1
75,7/24/2021,9:41:44,Gray Squirrel,1
75,7/24/2021,23:42:57,Raccoon,4
77,7/24/2021,18:33:53,Domestic Cat,1
77,7/24/2021,20:57:04,Red Fox,1
80,7/24/2021,8:10:23,White-tailed Deer,1
80,7/24/2021,8:32:39,White-tailed Deer,1
82,7/24/2021,13:21:28,Bird,1
82,7/24/2021,19:56:37,Bird,1
84,7/24/2021,21:45:17,Raccoon,1
87,7/24/2021,18:27:09,White-tailed Deer,1
87,7/24/2021,18:33:32,White-tailed Deer,1
90,7/24/2021,13:57:09,Bird,1
90,7/24/2021,15:25:47,Gray Squirrel,1
99,7/24/2021,12:46:35,Gray Squirrel,1
99,7/24/2021,15:34:11,Gray Squirrel,1
4,7/25/2021,15:23:36,Gray Squirrel,1
4,7/25/2021,21:04:18,45 Opossum,1
4,7/25/2021,22:14:09,45 Opossum,1
7,7/25/2021,18:23:11,Groundhog,1
11,7/25/2021,19:46:43,Person,1
14,7/25/2021,21:59:09,Raccoon,1
15,7/25/2021,22:57:09,White-tailed Deer,4
19,7/25/2021,21:50:39,45 Opossum,1
21,7/25/2021,13:20:22,Bird,1
21,7/25/2021,9:37:15,Gray Squirrel,1
21,7/25/2021,11:37:00,Gray Squirrel,1
21,7/25/2021,12:19:53,Gray Squirrel,1
21,7/25/2021,12:27:24,Gray Squirrel,1
21,7/25/2021,12:45:52,Gray Squirrel,1
21,7/25/2021,15:02:36,Gray Squirrel,1
21,7/25/2021,15:10:56,Gray Squirrel,1
21,7/25/2021,15:25:38,Gray Squirrel,1
21,7/25/2021,15:39:07,Gray Squirrel,1
21,7/25/2021,16:22:09,Gray Squirrel,1
21,7/25/2021,16:39:05,Gray Squirrel,1
21,7/25/2021,16:46:26,Gray Squirrel,1
21,7/25/2021,17:07:44,Gray Squirrel,1
21,7/25/2021,17:43:16,Gray Squirrel,1
21,7/25/2021,18:04:53,Gray Squirrel,1
21,7/25/2021,18:43:39,Gray Squirrel,1
21,7/25/2021,19:04:18,Gray Squirrel,1
21,7/25/2021,19:15:11,Gray Squirrel,1
21,7/25/2021,19:46:26,Gray Squirrel,1
23,7/25/2021,10:10:02,Gray Squirrel,1
23,7/25/2021,18:06:04,Gray Squirrel,1
23,7/25/2021,19:59:02,Red Fox,1
23,7/25/2021,8:13:50,White-tailed Deer,1
23,7/25/2021,8:16:31,White-tailed Deer,1
30,7/25/2021,13:35:21,Bird,1
30,7/25/2021,21:28:52,Domestic Dog,1
32,7/25/2021,9:34:56,Domestic Cat,1
32,7/25/2021,9:45:28,Domestic Cat,1
32,7/25/2021,11:57:15,Domestic Cat,1
32,7/25/2021,19:06:43,Domestic Cat,1
33,7/25/2021,11:22:16,Bird,1
33,7/25/2021,21:13:51,Raccoon,1
33,7/25/2021,22:01:46,Raccoon,1
33,7/25/2021,17:20:37,Bird,3
33,7/25/2021,18:50:26,Bird,4
34,7/25/2021,21:33:43,Rat,1
35,7/25/2021,14:27:33,White-tailed Deer,1
35,7/25/2021,14:27:55,White-tailed Deer,2
41,7/25/2021,8:51:34,Nine-banded Armadillo,1
43,7/25/2021,21:46:58,45 Opossum,1
46,7/25/2021,10:54:41,Person,1
55,7/25/2021,21:00:09,Cottontail,1
55,7/25/2021,21:47:40,Raccoon,1
55,7/25/2021,22:11:19,45 Opossum,1
68,7/25/2021,11:43:52,Bird,1
74,7/25/2021,19:08:51,Cottontail,1
74,7/25/2021,16:31:48,Gray Squirrel,1
75,7/25/2021,10:17:03,Gray Squirrel,1
75,7/25/2021,10:26:56,Gray Squirrel,1
75,7/25/2021,23:10:32,Nine-banded Armadillo,1
80,7/25/2021,13:05:21,Gray Squirrel,1
82,7/25/2021,11:35:16,Bird,1
82,7/25/2021,12:50:17,Bird,1
82,7/25/2021,17:47:04,Bird,1
82,7/25/2021,14:47:57,Gray Squirrel,1
82,7/25/2021,14:54:02,Gray Squirrel,1
82,7/25/2021,14:59:41,Gray Squirrel,1
82,7/25/2021,22:44:01,Raccoon,1
84,7/25/2021,10:48:29,Red Fox,1
87,7/25/2021,21:15:32,45 Opossum,1
89,7/25/2021,13:16:45,Gray Squirrel,1
89,7/25/2021,16:31:04,Gray Squirrel,1
89,7/25/2021,17:17:43,Gray Squirrel,1
90,7/25/2021,18:42:54,Bird,1
90,7/25/2021,11:19:21,Cottontail,1
90,7/25/2021,11:42:07,Cottontail,1
90,7/25/2021,11:48:22,Cottontail,1
90,7/25/2021,14:55:06,Cottontail,1
101,7/25/2021,10:20:05,Groundhog,1
4,7/26/2021,12:16:58,Gray Squirrel,1
4,7/26/2021,17:07:56,Gray Squirrel,1
4,7/26/2021,9:36:28,Person,1
4,7/26/2021,21:38:37,45 Opossum,1
4,7/26/2021,22:09:16,45 Opossum,1
4,7/26/2021,22:29:04,45 Opossum,1
7,7/26/2021,23:02:09,Raccoon,1
11,7/26/2021,10:20:06,Person,1
11,7/26/2021,10:36:31,Person,1
11,7/26/2021,10:53:56,Person,1
11,7/26/2021,11:05:20,Person,1
11,7/26/2021,11:14:31,Person,1
11,7/26/2021,11:44:59,Person,1
11,7/26/2021,19:15:28,Person,1
14,7/26/2021,16:17:51,Gray Squirrel,1
19,7/26/2021,18:44:57,Bird,1
21,7/26/2021,9:58:35,Gray Squirrel,1
21,7/26/2021,10:04:24,Gray Squirrel,1
21,7/26/2021,10:15:02,Gray Squirrel,1
21,7/26/2021,12:31:37,Gray Squirrel,1
21,7/26/2021,12:39:42,Gray Squirrel,1
21,7/26/2021,12:52:12,Gray Squirrel,1
21,7/26/2021,13:31:54,Gray Squirrel,1
21,7/26/2021,13:49:30,Gray Squirrel,1
21,7/26/2021,16:07:22,Gray Squirrel,1
21,7/26/2021,16:41:52,Gray Squirrel,1
21,7/26/2021,17:44:59,Gray Squirrel,1
21,7/26/2021,18:07:00,Gray Squirrel,1
21,7/26/2021,18:22:27,Gray Squirrel,1
21,7/26/2021,18:29:44,Gray Squirrel,1
21,7/26/2021,18:36:52,Gray Squirrel,1
21,7/26/2021,19:00:17,Gray Squirrel,1
21,7/26/2021,22:32:06,Red Fox,1
21,7/26/2021,23:52:05,Red Fox,1
21,7/26/2021,22:29:07,45 Opossum,1
23,7/26/2021,8:51:14,Gray Squirrel,1
23,7/26/2021,19:17:48,Red Fox,1
23,7/26/2021,19:36:04,Red Fox,1
23,7/26/2021,20:12:49,Red Fox,1
23,7/26/2021,19:08:21,White-tailed Deer,1
23,7/26/2021,19:16:06,White-tailed Deer,1
23,7/26/2021,19:22:24,White-tailed Deer,1
23,7/26/2021,19:41:18,White-tailed Deer,1
23,7/26/2021,19:46:28,White-tailed Deer,1
30,7/26/2021,19:00:25,Person,1
31,7/26/2021,14:11:31,Gray Squirrel,1
31,7/26/2021,11:47:32,Person,1
31,7/26/2021,12:33:10,Person,1
31,7/26/2021,12:50:29,Person,1
31,7/26/2021,12:56:58,Person,1
31,7/26/2021,13:11:34,Person,1
31,7/26/2021,13:19:31,Person,1
31,7/26/2021,13:47:26,Person,1
32,7/26/2021,9:25:28,Domestic Cat,1
32,7/26/2021,18:17:26,Domestic Cat,1
32,7/26/2021,18:23:42,Domestic Cat,1
32,7/26/2021,19:47:11,Domestic Cat,1
32,7/26/2021,11:47:04,Gray Squirrel,1
32,7/26/2021,11:55:19,Gray Squirrel,1
33,7/26/2021,8:46:30,Bird,1
33,7/26/2021,15:55:09,Bird,1
33,7/26/2021,16:11:59,Bird,1
33,7/26/2021,18:49:40,Bird,1
33,7/26/2021,18:19:31,Person,1
33,7/26/2021,23:48:25,White-tailed Deer,1
33,7/26/2021,10:34:05,Bird,2
34,7/26/2021,8:16:15,Gray Squirrel,1
35,7/26/2021,19:53:38,Gray Squirrel,1
35,7/26/2021,8:28:45,White-tailed Deer,1
35,7/26/2021,18:28:29,White-tailed Deer,2
41,7/26/2021,13:05:55,White-tailed Deer,1
43,7/26/2021,21:14:47,Domestic Dog,1
46,7/26/2021,20:09:51,Person,1
46,7/26/2021,21:11:31,Person,1
55,7/26/2021,15:44:35,Gray Squirrel,1
55,7/26/2021,23:23:21,45 Opossum,1
68,7/26/2021,17:47:55,Gray Squirrel,1
68,7/26/2021,22:54:59,Nine-banded Armadillo,1
68,7/26/2021,23:08:06,Nine-banded Armadillo,1
75,7/26/2021,23:02:45,Red Fox,1
75,7/26/2021,22:08:29,45 Opossum,1
75,7/26/2021,22:51:13,45 Opossum,1
75,7/26/2021,23:13:20,45 Opossum,1
77,7/26/2021,19:09:53,Domestic Cat,1
80,7/26/2021,10:09:50,Gray Squirrel,1
80,7/26/2021,21:39:06,Nine-banded Armadillo,1
82,7/26/2021,13:27:00,Bird,1
87,7/26/2021,22:18:55,45 Opossum,1
89,7/26/2021,8:31:35,Gray Squirrel,1
89,7/26/2021,21:42:48,Raccoon,1
90,7/26/2021,14:46:52,Bird,1
90,7/26/2021,15:11:37,Cottontail,1
98,7/26/2021,11:38:47,Gray Squirrel,1
98,7/26/2021,18:15:28,White-tailed Deer,1
101,7/26/2021,17:43:06,Groundhog,1
101,7/26/2021,19:34:57,Groundhog,1
4,7/27/2021,15:58:44,Bird,1
4,7/27/2021,21:05:33,45 Opossum,1
4,7/27/2021,21:24:12,45 Opossum,1
4,7/27/2021,23:38:47,45 Opossum,1
7,7/27/2021,12:48:01,White-tailed Deer,1
7,7/27/2021,15:06:57,White-tailed Deer,1
7,7/27/2021,15:26:27,White-tailed Deer,1
11,7/27/2021,15:54:48,Gray Squirrel,1
11,7/27/2021,15:09:33,Person,1
14,7/27/2021,23:28:07,Raccoon,2
15,7/27/2021,13:02:46,Person,1
19,7/27/2021,11:38:48,Bird,1
21,7/27/2021,10:28:55,Gray Squirrel,1
21,7/27/2021,10:44:29,Gray Squirrel,1
21,7/27/2021,11:15:15,Gray Squirrel,1
21,7/27/2021,11:30:55,Gray Squirrel,1
21,7/27/2021,11:40:18,Gray Squirrel,1
21,7/27/2021,11:48:13,Gray Squirrel,1
21,7/27/2021,11:57:58,Gray Squirrel,1
21,7/27/2021,12:10:16,Gray Squirrel,1
21,7/27/2021,12:20:01,Gray Squirrel,1
21,7/27/2021,12:55:19,Gray Squirrel,1
21,7/27/2021,15:21:09,Gray Squirrel,1
21,7/27/2021,15:39:36,Gray Squirrel,1
21,7/27/2021,16:08:54,Gray Squirrel,1
21,7/27/2021,19:20:04,Gray Squirrel,1
21,7/27/2021,22:04:10,45 Opossum,1
21,7/27/2021,23:43:00,Raccoon,4
23,7/27/2021,16:19:34,Chipmunk,1
23,7/27/2021,12:51:21,Gray Squirrel,1
25,7/27/2021,12:58:08,Person,1
25,7/27/2021,22:40:41,45 Opossum,1
25,7/27/2021,9:07:10,White-tailed Deer,1
31,7/27/2021,19:51:14,White-tailed Deer,1
31,7/27/2021,20:36:48,White-tailed Deer,1
33,7/27/2021,14:56:35,Bird,1
33,7/27/2021,18:16:29,Cottontail,1
33,7/27/2021,19:28:06,Cottontail,1
33,7/27/2021,21:11:02,Raccoon,1
33,7/27/2021,21:16:56,Raccoon,1
33,7/27/2021,22:52:19,Raccoon,1
33,7/27/2021,22:28:26,45 Opossum,1
35,7/27/2021,20:58:32,Red Fox,1
41,7/27/2021,8:59:46,Nine-banded Armadillo,1
42,7/27/2021,16:43:07,Person,1
43,7/27/2021,8:52:52,Domestic Dog,1
43,7/27/2021,10:31:20,Domestic Dog,1
44,7/27/2021,19:26:38,Person,1
44,7/27/2021,20:14:39,Person,1
44,7/27/2021,20:38:34,Person,1
46,7/27/2021,8:36:05,Person,1
46,7/27/2021,11:08:59,Person,1
53,7/27/2021,19:40:00,White-tailed Deer,1
53,7/27/2021,19:40:34,White-tailed Deer,1
55,7/27/2021,21:28:07,45 Opossum,1
55,7/27/2021,23:15:28,45 Opossum,1
68,7/27/2021,23:08:56,Nine-banded Armadillo,1
68,7/27/2021,14:33:53,White-tailed Deer,1
74,7/27/2021,16:14:56,White-tailed Deer,1
75,7/27/2021,9:08:45,Gray Squirrel,1
75,7/27/2021,9:20:30,Gray Squirrel,1
75,7/27/2021,10:54:55,Gray Squirrel,1
75,7/27/2021,13:19:49,Gray Squirrel,1
75,7/27/2021,22:52:46,Nine-banded Armadillo,1
75,7/27/2021,23:11:35,Nine-banded Armadillo,1
75,7/27/2021,23:19:34,Red Fox,1
77,7/27/2021,22:09:35,Red Fox,1
80,7/27/2021,23:20:42,Nine-banded Armadillo,1
82,7/27/2021,17:06:24,Bird,1
82,7/27/2021,20:03:07,Bird,1
82,7/27/2021,13:43:59,Gray Squirrel,1
87,7/27/2021,14:52:50,White-tailed Deer,1
87,7/27/2021,14:56:30,White-tailed Deer,1
87,7/27/2021,14:57:04,White-tailed Deer,1
89,7/27/2021,13:27:13,Gray Squirrel,1
90,7/27/2021,15:11:47,Domestic Dog,1
92,7/27/2021,9:45:25,Person,1
92,7/27/2021,10:26:52,Person,1
98,7/27/2021,11:16:59,Gray Squirrel,1
98,7/27/2021,8:19:18,White-tailed Deer,2
101,7/27/2021,18:18:10,Groundhog,1
4,7/28/2021,21:19:49,45 Opossum,1
4,7/28/2021,21:49:22,45 Opossum,1
14,7/28/2021,22:38:47,45 Opossum,1
15,7/28/2021,23:01:32,White-tailed Deer,1
15,7/28/2021,23:45:35,White-tailed Deer,1
15,7/28/2021,22:48:52,White-tailed Deer,3
15,7/28/2021,23:17:20,White-tailed Deer,3
19,7/28/2021,11:01:15,Person,1
19,7/28/2021,11:07:28,Person,1
19,7/28/2021,21:08:41,45 Opossum,1
21,7/28/2021,11:16:24,Gray Squirrel,1
21,7/28/2021,11:57:16,Gray Squirrel,1
21,7/28/2021,12:40:24,Gray Squirrel,1
21,7/28/2021,13:00:25,Gray Squirrel,1
21,7/28/2021,15:39:54,Gray Squirrel,1
21,7/28/2021,15:55:11,Gray Squirrel,1
21,7/28/2021,17:38:48,Gray Squirrel,1
23,7/28/2021,22:29:45,White-tailed Deer,1
23,7/28/2021,23:14:52,White-tailed Deer,1
25,7/28/2021,10:58:14,Person,1
31,7/28/2021,23:36:50,Nine-banded Armadillo,1
32,7/28/2021,19:23:25,Domestic Cat,1
32,7/28/2021,23:15:51,Domestic Cat,1
32,7/28/2021,23:01:10,Raccoon,1
33,7/28/2021,8:40:26,Bird,1
33,7/28/2021,9:52:29,Bird,1
33,7/28/2021,10:45:19,Bird,1
33,7/28/2021,12:12:55,Bird,1
33,7/28/2021,21:45:53,White-tailed Deer,1
33,7/28/2021,23:25:53,White-tailed Deer,1
34,7/28/2021,9:24:39,Cottontail,1
35,7/28/2021,10:52:32,Gray Squirrel,1
43,7/28/2021,20:01:15,Gray Squirrel,1
44,7/28/2021,19:49:41,Person,1
46,7/28/2021,19:29:21,Person,1
55,7/28/2021,13:50:24,Gray Squirrel,1
55,7/28/2021,14:59:01,Gray Squirrel,1
55,7/28/2021,21:35:40,45 Opossum,1
55,7/28/2021,22:37:30,Raccoon,5
75,7/28/2021,9:24:10,Gray Squirrel,1
75,7/28/2021,9:34:36,Gray Squirrel,1
75,7/28/2021,9:49:49,Gray Squirrel,1
75,7/28/2021,9:56:03,Gray Squirrel,1
75,7/28/2021,10:01:22,Gray Squirrel,1
75,7/28/2021,10:17:30,Gray Squirrel,1
75,7/28/2021,12:49:21,Gray Squirrel,1
80,7/28/2021,23:59:09,Coyote,1
80,7/28/2021,21:28:41,Nine-banded Armadillo,1
80,7/28/2021,21:36:11,White-tailed Deer,1
82,7/28/2021,12:46:24,Bird,1
82,7/28/2021,14:11:06,Bird,1
82,7/28/2021,22:03:27,45 Opossum,1
84,7/28/2021,10:33:21,Gray Squirrel,1
87,7/28/2021,15:52:21,White-tailed Deer,3
89,7/28/2021,13:59:44,Gray Squirrel,1
89,7/28/2021,15:27:36,Gray Squirrel,1
89,7/28/2021,16:14:59,Gray Squirrel,1
89,7/28/2021,17:55:51,Gray Squirrel,1
90,7/28/2021,16:51:11,Cottontail,1
90,7/28/2021,15:56:39,Domestic Dog,1
90,7/28/2021,15:20:59,Gray Squirrel,1
98,7/28/2021,12:30:38,Gray Squirrel,1
98,7/28/2021,8:13:53,White-tailed Deer,1
98,7/28/2021,8:19:42,White-tailed Deer,1
11,7/29/2021,19:25:38,Person,1
11,7/29/2021,21:35:49,Raccoon,1
14,7/29/2021,23:46:50,Raccoon,1
21,7/29/2021,8:03:15,Gray Squirrel,1
23,7/29/2021,19:05:43,Gray Fox,1
33,7/29/2021,20:07:11,Bird,1
33,7/29/2021,14:47:34,Person,1
33,7/29/2021,15:01:11,Person,1
33,7/29/2021,15:18:49,Person,1
33,7/29/2021,15:28:21,Person,1
33,7/29/2021,15:34:52,Person,1
34,7/29/2021,16:24:05,Bird,1
41,7/29/2021,23:08:16,Nine-banded Armadillo,1
42,7/29/2021,8:32:49,Person,1
